V0,V1,pol
TRARELT128F9310B6E,SOMNSOY12AB0181ACB,0.0
TRAREDZ12903CFB6E3,SOLEFXD12AC3DFA062,0.0
TRAREGG128F425A5D8,SOAMJUS12A8C13446A,0.0
TRAREOY128F93199EF,SOJSITS12AB01850A4,0.0
TRAREZS128F428ACED,SOTDSFJ12A8C141206,0.0
TRARESK12903D169F7,SOAHRPF12AC468D610,0.0
TRAREZN128F424E0FA,SOXRWWL12A8C1345F8,0.0
TRARLTG12903CF06FD,SOAQBLS12AC46878BF,0.0
TRARLGD128F93119C1,SOWZPSA12AB0187979,0.0
TRARLOJ128F92DFA03,SOZWZEH12AAF3B2578,0.0
TRARLYN128F422BC3C,SOOMLMG12A8151BD28,0.0
TRARLJI128F933E881,SOFTYIA12AB0183B67,0.0
TRARPOQ128F9311C86,SONSEWJ12AB0182FBB,0.0
TRARPWX128F92CD69C,SORNAKH12AF72A1FDE,0.0
TRARPTJ12903CE2898,SOONUVQ12AB018889B,0.0
TRARPOL128F92F5973,SOFFCBZ12A8C144291,0.0
TRARPGY128F425D48D,SOHGWLG12A8AE484B4,0.0
TRARPCK128F92FEA7F,SOXDMAC12AB017E7FF,0.0
TRARPKM128F429A7A6,SOKBQMV12A8C13A7E6,0.0
TRARPKK12903CD6066,SOREPOR12AB01859E4,0.0
TRARPZT128F932AD66,SOTZGNC12AB0184FE8,0.0
TRARPYM128F425A88B,SOUBVIH12A8C137C89,0.0
TRARPXT128F425FDF9,SOZAUAC12A8AE491A3,0.0
TRARWMX128F9332CD0,SOCXMVT12A67ADD8BA,0.0
TRARWLR128F4256B07,SOMKDSL12A8A9D5A19,0.0
TRARWUM128F42AC917,SOCDVLZ12A8C13ECD2,0.0
TRARWXH128F425D881,SOJFOMN12A8C135B75,0.0
TRARWYE128F92E6C27,SORMKJM12AB017A911,0.0
TRARWYL128F423B96A,SOFSPBH12A8AE47733,0.0
TRARWXU128F92EC637,SOUPQHK12AB017CC62,0.0
TRARWBA128F93580C7,SOQFANJ12AB0182758,0.0
TRARWFL128F42B4686,SOTKIHB12A8C13F653,0.0
TRARWMG128F933667C,SOKKHMB12AB0182B39,0.0
TRARWYG128F424D766,SOISSJU12A8C135C04,0.0
TRARWHW12903CE84D3,SOLYALY12AC3DF5182,0.0
TRARWQY128F1462A4C,SOTZFYX12A6D4F71DE,0.0
TRARWSY128F92FE87E,SOCHIPS12AB017E780,0.0
TRARWXF128F9353B37,SOQIBIH12AB0186282,0.0
TRARZMX128F4238B5A,SOIGFAH12A8AE4697D,0.0
TRARZKD128F425D64D,SOYPBEP12A8AE4853A,0.0
TRARZFN128F42680B8,SOSMUXL12A8C136808,0.0
TRARZBQ128F42649A6,SOYBJJE12A8C13CC79,0.0
TRARZIV128F147AADB,SOMZNFA12A6D4F8A2A,0.0
TRARZBR128F934715D,SOAGBQA12AB0180400,-0.030130853994490364
TRARZOS128F14A1E17,SOGLXHC12A58A7C184,0.0
TRARZBX12903CD70DA,SOQKFHB12AB0186B13,0.0
TRARGBM128F428F65E,SOIKPOX12A58A7BA0B,0.0
TRARGTV128F4274FB6,SOKRTAB12A8C1371C9,0.0
TRARGZR128F92E28D6,SOHJXBB12A8C1437B7,0.0
TRARGCC128F92F34B7,SONTYQS12AB017F461,0.0
TRARGDO12903C956AA,SOVZOZW12AB018881A,0.0
TRARGLY128F935AAD5,SOYMQQN12A58A7D293,0.0
TRARTME12903CE0253,SONWNRW12AB018290A,0.0
TRARTEH128F4280823,SORKWDV12A8C13B43B,0.0
TRARTAR128F145F235,SOBOJXY12A6D4F79A0,0.0
TRARTOQ12903CA1CA9,SOIFGXP12AB0182AE8,0.0
TRARTDG12903CA52DF,SOSFURN12A58A7AC5F,0.0
TRARTBH128F93087A4,SOGHPNO12A582A2482,0.0
TRARTSA128F4291550,SOESBTV12A8C1407EB,0.0
TRARTSZ128F427642F,SODOBCV12A8C135BB3,0.0
TRARTJL128F92CB44B,SOHKLCA12A8C1414AB,0.0
TRARTEH128F423DBC1,SOSQIHH12A8C13370B,0.0
TRARTGG128F424ABCD,SORXMMR12A6D4FBCF7,0.0
TRARTYI128F427E74C,SOPGCJJ12A58A796B7,0.0
TRARTYH12903CF0056,SOCOSSE12AB01828C7,-0.030130853994490364
TRARTCZ128F427A176,SOEKXKK12A8C1367A0,0.0
TRARTIV128F92F87F0,SOAODBX12AB01829C5,0.0
TRARTHV128F429B77A,SOZNTZO12A8C13AA7E,0.0
TRARKTC128F4244934,SODRZXF12A6D4F89FE,0.0
TRARKDV128F42500F2,SOJVFTP12A58A7A4D4,0.0
TRARKGW128F92EB8F9,SOYCTRU12A6701DA91,0.0
TRARKEH128F1463CB2,SOHMLNS12A58A7DA68,0.0
TRARKXM128F14911B0,SOERJUK12AF72A49F7,0.0
TRARKAN128F429AB6D,SOYMUKA12A8C13C923,0.0
TRARKFW128F92D20CD,SOQUOUX12A8C14439E,0.0
TRARKSW128F42758D1,SOBCCVG12A8C13804C,0.0
TRARKRC128E0791D82,SOLWNAR12A67020BF5,0.0
TRARKPB12903C9B67A,SODCJNH12AB018A3A9,0.0
TRARKDH128F4270965,SOYOOPY12A58A7C4F8,0.0
TRARKTI128F9310BA2,SOGOZYQ12AB0182359,0.0
TRARQSR128F933A1BF,SOZIQWL12AB01814C9,0.0
TRARQBS128F4262E62,SOUVEIY12A8C12FCF3,0.0
TRARQPW128F92EE8B8,SOIEMSI12AB01802B4,0.0
TRARQGY128F425E599,SOZAMZG12A8C137339,0.0
TRARQWJ128F92E9CCA,SOOYIJN12AB017C168,0.0
TRARQSD128F427E2AA,SOAMBKN12A8C137A71,0.0
TRARQBT128F4275C63,SOXRTIF12A8C134238,-0.18060126506671764
TRARQFD128F422F447,SOEDFNB12A8AE48D1A,0.0
TRARUFE128F92F5D21,SODENZR12AAF3B13B9,0.0
TRARUHU128F92FDC00,SOBHQIJ12A6D4FC7D3,0.0
TRARURM128F931A91B,SOMVPGP12AB01881FF,0.0
TRARUOP12903CF2384,SOKMPKV12A67AE241B,0.0
TRARUTP128E0797FC7,SOEKSGJ12A67AE227E,0.0
TRARUYJ128F9316C65,SOVPBXO12AB0188671,0.0
TRARUDQ128F934B0ED,SOGXENE12AB01854EB,0.0
TRARVJE128F93127EF,SOCIKUA12AB0180275,0.0
TRARVTN12903CF4724,SOVJQYF12AB0185B36,0.0
TRARVQK128F932BFA0,SONLHOH12A8C1359D9,0.0
TRARVZG128F1497359,SOELGKJ12A58A7CD11,0.0
TRARVEY128F9300AC3,SOHGNJI12AB018217A,0.0
TRARVMJ128F146A77E,SOQYNGM12A6D4F89D8,0.0
TRARVVB128F4264CEB,SOEMZVF12A8C13148C,-0.030130853994490364
TRARVSP128F4250FD6,SOICWAN12A81C21789,0.0
TRARVDX128F424A397,SOPXSOJ12A81C209E2,0.0
TRARVCC128F930733D,SOBEDLB12AB017E86C,0.0
TRARVSQ12903CA6A4B,SOTTPDC12AB018B6D1,0.0
TRARVMO128F427DF04,SODVYMC12A8C139669,0.0
TRARVXR128F4236397,SOUXPIR12A81C21E21,0.0
TRAYCID128F42437B6,SOZPIND12A8C1364ED,0.0
TRAYCSE12903CD9B68,SOMFKGH12AB018A4CF,-0.10416666666666666
TRAYCJB128F424AB43,SOANBYB12A58A7F0C5,0.0
TRAYCQD128F4290D81,SOZFGBU12A8C138C3F,0.0
TRAYCRC128F932CB4E,SOEYNCP12AB01877BD,0.0
TRAYCIH128E07890B9,SOGKAHR12A6701F979,0.0
TRAYCIT128F92F1A43,SORCKNW12A8C142B3F,0.0
TRAYCVB128F92EB7B0,SOIBXGH12A8C143C8B,0.0
TRAYCUH128F9303485,SODQFWL12A8C140F11,0.0
TRAYJXD128F9307BE6,SOFKVBE12A58A77159,0.0
TRAYJDF128F426B0DE,SOZTFAZ12A8AE46630,0.0
TRAYJCD128F42802B4,SOESPJF12A8C134EEC,0.0
TRAYJDF128F428A9C1,SOHHJZW12A8C141B19,0.0
TRAYJFZ128F424ED48,SOMVECE12A8C131335,0.0
TRAYJOQ128F42AD10C,SOKLZTC12A8C141362,0.0
TRAYJPA12903CC54B4,SOWRNJC12AB0184DA1,0.0
TRAYJHF128F4294CB8,SOCBUYU12A8C13D518,0.0
TRAYJOF128F92F9EEA,SOAYXCJ12AB0183822,0.0
TRAYJDG128F92F2DA8,SODGRKA12A8C1436EB,0.0
TRAYJCG12903D081C4,SOHJRBH12AC468973C,0.0
TRAYJMK128F9300253,SOOZMNA12AB018470F,0.0
TRAYJLA128F4267A6A,SOYPFVA12A8C139A7A,-0.030130853994490364
TRAYJXO128F4228ECC,SOHYWWR12A6D4FBED8,0.0
TRAYITB128F145EF28,SOOIWMK12A6D4F6972,0.0
TRAYICL128F1460287,SOYPMAY12A6D4F84A5,0.0
TRAYIFW12903CA9F1B,SOCFLRU12AB018B0E2,0.0
TRAYIAM128F4247417,SODOKFV12A58A7B924,0.0
TRAYIUY128F4289952,SOTDRNJ12A8C137751,0.0
TRAYICR128F4282520,SOUYAQM12A8C13802C,0.0
TRAYIUG12903CC7E3C,SOITOFS12A81C21D00,0.0
TRAYIND12903CB7B05,SOHNNXG12AB0187669,0.0
TRAYHUS128F9348A7A,SOVGYIG12AB0181967,0.0
TRAYHDA128F4265CCC,SOKQNQT12A8C134DFC,0.0
TRAYHZU12903CF0DFC,SOHOIUZ12AC4687424,0.0
TRAYHQD128F930F4F2,SOAKAIG12A8AE46D63,0.0
TRAYHUT128F421F870,SOQCTJN12A8151DD96,0.0
TRAYHQX128F427617F,SOIUELB12A8C13C831,0.0
TRAYHUO128F42222C2,SOBDGFQ12A81C23884,0.0
TRAYHSH128F92E4A6F,SOIHBHO12AAF3B3EA2,0.0
TRAYHDU128F42942CA,SOKNFJO12A8C1427DE,0.0
TRAYHEC12903CEC366,SOLCQTH12AC468C57C,0.0
TRAYHYA12903D15D6A,SOTGKCI12AC468AD32,0.0
TRAYHSN128F427E065,SOCNERX12A8C13B845,0.0
TRAYXBT128F425C974,SOEXTIX12A8AE4946D,0.0
TRAYXPS128F422842E,SOXDXMS12A8AE454DD,0.0
TRAYXDI128F428CD9C,SOLAWQF12A58A7B176,0.0
TRAYXQU128F42618E9,SOWGJJK12A58A7DB2C,0.0
TRAYXCO128F93390C3,SOTVLSG12AB0183BF4,0.0
TRAYXXH128F933ABF7,SOXNKKP12AB017B31F,0.0
TRAYXMP128F428ACCA,SOIEAMX12A8C137AED,0.0
TRAYXTP128F931CFB1,SONZNVN12A6D4F6D28,0.0
TRAYXZF128F425D645,SOFELMB12A8AE48525,0.0
TRAYXHL128F14961C6,SODBQYW12A6D4F6CFA,0.0
TRAYXPL12903CC3D0D,SOGDEPN12AB018C5C0,0.0
TRAYXBC128F427FDDB,SOKFNCF12A8C13CC7B,0.0
TRAYXZX128F930F022,SOQBGKC12AB0184F05,0.0
TRAYXMZ12903CAB146,SOQIMOE12A58A7A85E,0.0
TRAYXOJ128F4268D1A,SOIKTRT12A8C13999E,0.0
TRAYXGR128F1458AD8,SOCZJFC12A6D4F7C3F,0.0
TRAYXLY128F92D074E,SOJBGIF12A58A7DA69,0.0
TRAYOXN128E07926A8,SONOMUN12A67020B06,0.0
TRAYOHO128F4242F5D,SONNXNM12A8C135EC1,0.0
TRAYOQF128F930FF35,SOZWAMN12AB018234D,0.0
TRAYOQI128F92F0967,SOWWYSD12A8C13BD9B,0.0
TRAYOAE128F4238D42,SOESGIR12A8AE4855D,0.0
TRAYMXS128F1452986,SOHZXJH12A6D4F3B87,0.0
TRAYMJB12903CB050F,SOWLWCO12AB018B0AA,0.0
TRAYMYA128F4262C9D,SOGTFWG12A8C1323A7,0.0
TRAYMLB12903CC2A12,SOKTGAA12AB01891A8,0.0
TRAYMGQ128F4273588,SOFJPIM12A8C13B6E7,0.0
TRAYMFR12903D09540,SOUQZLK12AC468B143,0.0
TRAYMPS12903D1615D,SOGFMCG12AC468E4F1,0.0
TRAYMIE12903D0FC68,SOPNFOE12A8AE48AC9,0.0
TRAYMHX128F92DDC9E,SOVHCTD12AC9E154F7,0.0
TRAYMPF128F92F3362,SOVCQXW12AB017E43D,0.0
TRAYMKM128F4277046,SOAUFFQ12A8C134623,0.0
TRAYMXW128F9308106,SOFSJFF12AB018432C,0.0
TRAYRPQ128F428DCC8,SOKJVBZ12A8C13C27E,0.0
TRAYRQK128F9346118,SONFFRT12AB0188599,0.0
TRAYRYG128F429C61A,SONSHOY12A8C13E81D,0.0
TRAYRPF12903CAB6FB,SOGHJQO12AB0185566,0.0
TRAYRWJ128F425FE5D,SOUGAWG12A8C13616B,0.0
TRAYRFK128F4240A7F,SOTNZAE12A8C1331F1,0.0
TRAYRWL128F932B305,SOBCQXN12AB01889DB,0.0
TRAYRNU12903CC63F4,SOEOVBX12AB0189E1C,0.0
TRAYRFX128F425DF7A,SORHVYD12A8C138C56,0.0
TRAYRXY128F1494819,SOOMZXC12A6D4FA2AD,0.0
TRAYYIN12903CAD8C6,SORVKAX12A8C1343AA,0.0
TRAYYGG128F1483C70,SOVPUVS12A6D4F7988,0.0
TRAYYAU128F92D58D0,SOKLIMD12A8C145AC3,0.0
TRAYYIT128F92F2CE6,SOCQUSZ12A8C1421AE,-0.05208333333333333
TRAYYCA128F422B2A1,SOEROGE12A6D4FACDD,0.0
TRAYYZG12903CE7914,SODSOBX12AC4686B4D,0.0
TRAYYKO128F92E133B,SOKPXAZ12A58A802CF,0.0
TRAYYCV128F92F4387,SOXLBKT12A8C14285E,0.0
TRAYYCY12903CBC3F2,SOIQITW12AB018827D,0.0
TRAYYGS128F1495E48,SOYRWCZ12A58A7F91B,0.0
TRAYYGT12903CB11CC,SOYQRQE12AB0187B52,0.0
TRAYYFF128F42450AF,SOZVKHH12A8AE471B6,0.0
TRAYYXC128F4254C91,SOFLPJR12A8C134166,0.0
TRAYYUU128F933ABE9,SOKYRWT12AB01815B9,0.0
TRAYYBD128F9335F7A,SOFMZFX12AB018437A,0.0
TRAYYPE12903C97560,SOEOKUY12AB0186AF6,0.0
TRAYADL128F14A4735,SODRPTE12A58A7BE10,0.0
TRAYAQQ128F9334002,SOVMWGE12AB0181459,0.0
TRAYANL128F9316BF9,SOOXGGZ12AF72A0E9B,0.0
TRAYAYH128F425DC38,SOEYKSX12A8AE473AF,0.0
TRAYABW128F4235888,SOOFUMT12A8C133296,0.0
TRAYABO128F42957C9,SOTPLEJ12A8C13BE58,0.0
TRAYAKN128F9330A65,SOYMUVZ12AB018044B,0.0
TRAYBGC128F92E03EC,SORTLYF12A8C1461FC,0.0
TRAYBCA128F93046C3,SOHGOFL12AB017C569,-0.030130853994490364
TRAYBVN128F932245C,SOGLETQ12AB0186E93,0.0
TRAYBCH12903CF6C74,SOZRLED12AC9070F7D,0.0
TRAYBTO128F932008B,SOCIEFE12AB0183821,0.0
TRAYBTJ12903CB4C22,SOZOSQN12AB01872A1,0.0
TRAYBQF128F9344F59,SOFOCIL12AB01842E9,0.0
TRAYBIE128F92ED977,SOZDQDQ12AB017DBA7,0.0
TRAYBNB12903CE2D9D,SOACQYL12AB018B92A,0.0
TRAYBNV128F92E272B,SOOSHFN12A8C14371B,0.0
TRAYNHB128F424240C,SOZLOKC12A8AE46C5C,0.0
TRAYNMC128F422E633,SOOGOAQ12A8AE48C0F,0.0
TRAYNME128F92D1328,SOAWDBP12A8C144CB2,0.0
TRAYNUG12903CD0FA4,SOIFOJR12AB018C940,0.0
TRAYNJP12903CB8144,SOYNIGU12AB018A341,0.0
TRAYNVX128F933091B,SOPQIRY12AB01824FE,0.0
TRAYNGT128F4262F7C,SOPHSZY12A8C1332D8,0.0
TRAYNJN128F427A1AF,SOPPWWP12A8C138DD8,0.0
TRAYNXO128F9321E48,SOKWJCX12AB018542C,0.0
TRAYSPP12903CEB12F,SOUYCQF12A58A7DCD4,-0.6770833333333333
TRAYSRH128F4297FAA,SOMYIML12A8C140E3F,0.0
TRAYSAO128F422AF64,SOAPICM12A81C228EB,0.0
TRAYSAL128F4227A1D,SOVCJCE12A8A9D59F4,0.0
TRAYSMW128F1468307,SOIFDWL12A6D4F8A98,0.0
TRAYSLA128F9303069,SORTCHS12AB017E07C,0.0
TRAYSCQ128F933BA66,SOBWJDG12AB0182BA7,0.0
TRAYSTC128F92F526B,SOSACTG12A8C144B2B,0.0
TRAYSUA128F9338AD8,SOWKBEA12AB0180A0A,0.0
TRAYSVT12903CA4037,SOWXUHS12AB01888EE,0.0
TRAYSMO128F9318E7C,SOLICRS12AB0186198,0.0
TRAYSDT128F42A5B9B,SOTMILP12A8C13D2CC,0.0
TRAYSJV128F42733CE,SODPCGN12A8C13A4AF,0.0
TRAYFMQ128F4265974,SOYBAZI12A8C138866,0.0
TRAYFPK128E07850DC,SOPWUQH12A58A7E5E3,0.0
TRAYFKN128F148C55A,SOCVXHI12A6D4F9722,0.0
TRAYFNV128F421A865,SOVOXXJ12A6D4FB599,0.0
TRAYFXH128F92E20F8,SOWQKZC12A8C13F2A5,0.0
TRAYFGL128F9349397,SOAGTVP12AB0189926,0.0
TRAYFBF128F92C52AB,SOILNHA12A8C143445,0.0
TRAYFNG128F4230976,SOZWKVV12A58A7AB8D,0.0
TRAYFIV128F429E381,SODBYFM12A8C13F6BA,0.0
TRAYFDY12903CBFA01,SOFJVQM12AB018D52A,0.0
TRAYDIG12903CEF277,SOUKKXH12A8C134151,0.0
TRAYDXA128F42296C6,SOQSEBZ12AB017E984,0.0
TRAYDWI128F429A0B0,SORFIYS12A8C13C750,0.0
TRAYDLE128F9306D63,SORATFS12AAFF4074B,0.0
TRAYDZS128F4288459,SOEOIMK12A58A76E52,0.0
TRAYDSS128F423CE63,SOKJPZX12A8AE45D50,0.0
TRAYDJL128F145F261,SOCKJZY12AF72AC273,0.0
TRAYDTH12903CDA34B,SOAHRLX12A58A7C372,0.0
TRAYDXM128F9317358,SOTPHGF12A8C142844,0.0
TRAYDYV128F42906E1,SOOQRDY12A8C13A8DF,0.0
TRAYDZH128C71967BC,SOGFEYF12A6310DF58,0.0
TRAYDGF128F932F43D,SOCNRZP12AB0182DC6,0.0
TRAYDGA128F427D05F,SOFTBCN12A8C13AAC1,0.0
TRAYEKM128F92FB049,SOYOMGJ12A58A7A668,0.0
TRAYESZ128F1458FAE,SOTOYAE12A6D4F795E,0.0
TRAYEIJ128F42A53E0,SOJRLPO12A58A7BDBD,0.0
TRAYEGN128F9361233,SOOPLJP12AB017EC77,0.0
TRAYEUY128F4233766,SOCMUVE12A8AE47257,0.0
TRAYEQN128F429AF81,SOAGASM12A8C13DEBF,0.0
TRAYERN12903D0D0C3,SOJHKJY12AC468ED14,0.0
TRAYEKY12903D0128D,SOAOFMX12A8C1421AD,0.0
TRAYELV12903CB3BEA,SOOJILM12AB018AA47,0.0
TRAYEWY128F92DEC29,SOYMQBA12AAF3B5701,0.0
TRAYLSA12903CD02FC,SOBZZEQ12AB018802D,0.0
TRAYLQL128F92F0A86,SODWAMH12AAF3B385E,0.0
TRAYLRS128F427FE81,SOAZXJW12A58A7C4DE,0.0
TRAYLQT128F425A4A6,SOSBWPG12A8C135B62,0.0
TRAYLKH128F427BCCC,SOKVNIC12A58A7B805,0.0
TRAYLCC128F93477EC,SOLLFHP12A58A77467,0.0
TRAYLGZ12903CAA1A1,SOLQGKC12AB0187983,0.0
TRAYLRT128F42605AF,SOIIRHU12AF72A4D7C,0.0
TRAYLCK128F933C422,SOLJYSI12AB0182A80,0.0
TRAYLEA128F42B9487,SOIFHON12AB0185C5F,0.0
TRAYLOZ12903CF2EBA,SOHXHIA12AC9072E10,0.0
TRAYLOM12903CD2DF3,SONYQUL12AB0188C4D,0.0
TRAYPFH128E07937C3,SOAAEHR12A6D4FB060,0.0
TRAYPBZ12903CAED8E,SOWBHUE12AB0180BDF,0.0
TRAYPIT128F92EEC7C,SOOEERU12AAA15E794,0.0
TRAYPXP12903CD8D45,SOABVPU12AB018AA22,0.0
TRAYPEN128F42617AB,SOFLELE12A8C13B2B4,0.0
TRAYPVE128F1483832,SODLDIV12A6D4F9B96,0.0
TRAYPKR12903CF9519,SONEFMV12AC3DF6DB7,-0.030130853994490364
TRAYPEF128F421F58B,SOCJBTQ12A6D4FA539,0.0
TRAYPMR128E0785DD1,SOOEXUJ12A6701E77F,0.0
TRAYPZB12903CE763B,SORFQCM12AC3DF9530,0.0
TRAYPHG128F42777D1,SOXOPDV12A8C133674,0.0
TRAYWSL128F4222D80,SOVGRXC12A6D4F94A8,0.0
TRAYWCQ128F149481D,SOSWGFX12A6D4FA2B1,0.0
TRAYWWX128F92EEECF,SODERUM12AAA15D6D3,0.0
TRAYWSQ128F933F63A,SOPCERW12AB018A2B5,0.0
TRAYWLI128F9300223,SOHASMZ12A8AE48671,0.0
TRAYWLQ128F933E492,SOXSPET12AB0183111,0.0
TRAYWEU128F427567F,SOLWALE12A8C13F621,0.0
TRAYWVN128F42B972B,SOPPYSE12A8C140533,0.0
TRAYWDO128F426DD31,SOTCFVP12A8C13636A,0.0
TRAYWVM128F426520A,SOAPYOS12A8C133890,0.0
TRAYWHE128F92E9D6A,SOLGODL12AB017CD18,0.0
TRAYZBA128F4264551,SONCTXN12A8C134A81,0.0
TRAYZWQ128F42752A8,SOQLJBF12A8C13942A,0.0
TRAYZHZ12903CB576F,SOUOXQJ12A58A7E777,0.0
TRAYZUM128F428F3F1,SOGCPID12A8C139F54,0.0
TRAYZZB128F425B73A,SOYMMRW12A8AE4625D,0.0
TRAYZXR128F934858F,SOPVTMB12AB0189152,0.0
TRAYZLG128F92F3BCD,SOCMIQN12A8C1414C0,0.0
TRAYZCF12903CF39A4,SOUTSZU12AB0185C96,0.0
TRAYZXT128F42650B1,SODTZIR12A8C13025B,0.0
TRAYZXS12903CF1C4F,SOKBGFX12AB0188810,0.0
TRAYZDO128F9318816,SOSUZKN12AB0182AED,0.0
TRAYZJX128F42992F7,SOUHACE12A8C140623,0.0
TRAYGYF128F930CA01,SOEKLNK12A58A7839A,0.0
TRAYGNF128F934C350,SOWGRLK12AB0182D6F,0.0
TRAYGWA128F421FFD5,SOYFJKG12A6D4FACC3,0.0
TRAYGYH128F9314B66,SOUZMCR12AB018553E,0.0
TRAYGHE12903CD213E,SOPTPCO12AB018E1B8,0.0
TRAYGKQ128F932F520,SOPAHSW12AB0186F88,0.0
TRAYGYF12903CBE1D6,SOYYWRQ12AB01881C2,0.0
TRAYGLA12903CB6576,SOOLXVK12AB018ADBD,0.0
TRAYGEK12903D0F307,SOOTRCK12AC468DCA4,0.0
TRAYGVP128F425EE25,SOAGEPT12A8C137139,0.0
TRAYGYY128F92CB1CE,SONLCCI12A8C140225,0.0
TRAYGBT12903CF5DF0,SOEELUU12AF72A6AF8,0.0
TRAYGQU128F934B4F5,SOBUPWX12AB0188E71,0.0
TRAYTME128F423DC95,SOOSFFJ12A8AE46BA1,0.0
TRAYTOM128F422B08C,SOSUEYB12A6D4FBF7E,0.0
TRAYTDZ128F93146E3,SODMJQQ12CF4E25877,0.0
TRAYTNL12903CD2D19,SOVXXAI12AB0186C66,0.016069788797061526
TRAYTUZ128F4258057,SOCVHTO12A8C1354C6,0.0
TRAYTMY12903CE4E5A,SOTXLGG12AB01870EB,0.0
TRAYTSJ12903CF09F4,SOURQCZ12AC468CA6C,0.0
TRAYTED128F9355224,SOMQFTE12AB0188B21,0.0
TRAYTRC128F9352E61,SOOGNYW12AB0184EB6,0.0
TRAYTMN128F9336B51,SOENDEG12AB01887F5,0.0
TRAYTYA128F935F895,SOYNFCY12AB0182632,0.0
TRAYTNG128F92F9F64,SOMNEWY12A8C1448D2,0.0
TRAYTWH128F42AE5B0,SOKSINK12A8C13CB9B,0.0
TRAYTMR128F92FF07C,SOSXRMA12A8C142E43,0.0
TRAYKOC128F930D2B8,SOMUMTW12A6701C7B8,0.0
TRAYKVV12903CC6B9F,SOFYNGP12A8C13AB56,0.0
TRAYKHZ128F145289F,SOGAALD12A6D4F58F2,0.0
TRAYKDG128F4215DD2,SOVPWRB12A6D4FB0C3,0.0
TRAYKCV128F9341943,SOGTRVF12A8C1363B5,0.0
TRAYKTU128F934C82A,SOJXBTY12AB0187E55,0.0
TRAYKZI128F932B9E8,SOFWBHN12AB0185D25,0.0
TRAYKGV12903CAA787,SORTZRZ12AB0185C09,0.0
TRAYKKU12903CD21CB,SOJBYZE12AB018EB1E,0.0
TRAYKVH128F42AC993,SOTFUBR12A8C13E3EC,0.0
TRAYKRH12903C9D2F5,SOSCJED12AB018B692,0.0
TRAYQDZ128F9313C8F,SOECCRJ12AB017F089,0.0
TRAYQAN128F146247B,SOWIGGR12A6D4F6CC4,0.0
TRAYQSZ12903CDCFCB,SOEXVLC12AB018AAE6,0.0
TRAYQAI12903CBDD3D,SOKRHQK12AB018CCC0,0.0
TRAYQKQ128F1491182,SOJODUO12A6D4F69CD,0.0
TRAYQLF128F933B4EF,SOPDFZR12AB018875F,0.0
TRAYQEY128F93145DC,SOCDRTL12AB017E541,0.0
TRAYQLP128F92FA224,SOKXYUW12A8C140229,0.0
TRAYQYT12903CB654D,SOCJLPU12AB01890F6,0.0
TRAYQNQ128E078D258,SODESIY12A6701FD88,0.0
TRAYQCQ12903C99425,SOKERIO12AB018A550,0.0
TRAYUOU128F9312994,SOOVRAK12AB017CB42,0.0
TRAYUCR128F92E574F,SOWOAZS12A8C14159D,0.0
TRAYUKJ128F933143E,SOILLHT12AB0186215,0.0
TRAYUID128EF340775,SOUBPPN12A67AD85BB,0.0
TRAYUEL128F4290B28,SOBXHFD12A8C13B1B9,0.0
TRAYUSC12903C93E24,SOVFFVM12AB0186705,0.0
TRAYUTH128F423A5CF,SOJHYOF12A8C131DDE,0.0
TRAYUNC128F92DE84B,SOJCXNZ12A8C143C36,0.0
TRAYUKR128F9344BB4,SOEPMHW12AB018859A,0.0
TRAYUXO12903C99CBF,SOKYJYU12AB0186429,0.0
TRAYUTE12903CE525F,SOITNRQ12AB01884D3,0.0
TRAYUNU128F4281E53,SOWAXWW12A8C139F60,0.0
TRAYUWU128F423F66D,SONDPLZ12A8C13270C,0.0
TRAYUCR128E078EE0F,SOFIORO12A6701E97A,0.0
TRAYUDA128F93576ED,SOIJNPP12AB0186036,0.0
TRAYULR128F9311951,SORJLST12AB017F540,0.0
TRAYVMU128F92EC210,SOAVAUP12AB0181301,0.0
TRAYVTC128F92F29D5,SOQZDKB12A58A78F4A,0.0
TRAYVDG128F92D09F3,SONIUGT12A8C1403F3,0.0
TRAYVVA128EF35F592,SODPLFO12A58A79F84,0.0
TRAYVOO128F4270AEB,SOAOJRS12A8C13C698,0.0
TRAYVLL128F9335B7A,SOBVPQV12AB018353C,0.0
TRAYVNF128F42986EC,SOHWAHE12A8C13DDD1,0.0
TRAYVCS12903CE1ED8,SOQACBY12AB0187937,0.0
TRAACSL128F93462F4,SOYTPEP12AB0180E7B,0.0
TRAACIW12903CC0F6D,SOZQDIU12A58A7BCF6,0.0
TRAACOW128F933E35F,SOVYKGO12AB0187199,0.0
TRAACCG128F92E8A55,SOZCTXZ12AB0182364,0.0
TRAACFV128F935E50B,SOBLGCN12AB0183212,0.0
TRAACNS128F14A2DF5,SOBZBAZ12A6D4F8742,0.0
TRAACZK128F4243829,SOGOSOV12AF72A285E,0.0
TRAACVS128E078BE39,SOOLYAZ12A6701F4A6,0.0
TRAACHN128F1489601,SOPSWQW12A6D4F8781,0.0
TRAACER128F4290F96,SOBBUGU12A8C13E95D,0.0
TRAACPE128F421C1B9,SOGNCJP12A58A80271,0.0
TRAACLV128F427E123,SONYPOM12A8C13B2D7,0.0
TRAACQT128F9331780,SOLLHMX12AB01846DC,0.0
TRAACTB12903CAAF15,SOGXHEG12AB018653E,0.0
TRAAJAC128F148B530,SOCRHCQ12A58A7C8C6,0.0
